,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
3687,12,6,0,4,-6,0.524553571,0.482934282
3688,16,6,0,4,-6,0.524553571,0.300839413
3689,20,6,0,4,-6,0.514508929,0.098796178
3690,4,6,0,6,-6,0.522321429,0.197591932
3691,8,6,0,6,-6,0.521205357,0.491850261
3692,12,6,0,6,-6,0.532366071,0.650500889
3693,16,6,0,6,-6,0.517857143,0.35060989
3694,20,6,0,6,-6,0.520089286,0.189645244
3695,4,6,0,8,-6,0.517857143,0.266030974
3696,8,6,0,8,-6,0.5234375,0.557162897
3697,12,6,0,8,-6,0.533482143,0.583582689
3698,16,6,0,8,-6,0.518973214,0.059414716
3699,8,6,0,2,-4,0.513392857,0.139117392
3700,12,6,0,2,-4,0.515625,0.07564851
3701,8,6,0,4,-4,0.5234375,0.333171126
3702,12,6,0,4,-4,0.526785714,0.411613679
3703,16,6,0,4,-4,0.524553571,0.217190986
3704,20,6,0,4,-4,0.520089286,0.048678074
3705,4,6,0,6,-4,0.522321429,0.191251586
3706,8,6,0,6,-4,0.5234375,0.47710511
3707,12,6,0,6,-4,0.533482143,0.508186272
3708,16,6,0,6,-4,0.518973214,0.220948501
3709,20,6,0,6,-4,0.518973214,0.010285454
3710,4,6,0,8,-4,0.517857143,0.259096885
3711,8,6,0,8,-4,0.529017857,0.511499744
3712,12,6,0,8,-4,0.525669643,0.398663697
3713,8,6,0,2,-2,0.513392857,0.100754533
3714,12,6,0,2,-2,0.512276786,0.026422631
3715,8,6,0,4,-2,0.518973214,0.305705715
3716,12,6,0,4,-2,0.532366071,0.262873896
3717,16,6,0,4,-2,0.517857143,0.0814152
3718,4,6,0,6,-2,0.517857143,0.179622656
3719,8,6,0,6,-2,0.529017857,0.422107317
3720,12,6,0,6,-2,0.524553571,0.338486048
3721,16,6,0,6,-2,0.517857143,-0.048501823
3722,4,6,0,8,-2,0.517857143,0.247197398
3723,8,6,0,8,-2,0.529017857,0.45554466
3724,12,6,0,8,-2,0.525669643,0.228809173
3725,8,6,0,2,0,0.510044643,0.06648664
3726,4,6,0,4,0,0.503348214,0.086759892
3727,8,6,0,4,0,0.525669643,0.259539945
3728,12,6,0,4,0,0.524553571,0.119817233
3729,4,6,0,6,0,0.517857143,0.177932001
3730,8,6,0,6,0,0.532366071,0.373592685
3731,12,6,0,6,0,0.53125,0.177432215
3732,4,6,0,8,0,0.517857143,0.244806913
3733,8,6,0,8,0,0.532366071,0.404832207
3734,12,6,0,8,0,0.53125,0.048610811
3735,8,8,0,2,-10,0.513392857,-0.006140192
3736,8,8,0,4,-10,0.517857143,0.259094596
3737,12,8,0,4,-10,0.526785714,0.12480597
3738,4,8,0,6,-10,0.516741071,0.126945828
3739,8,8,0,6,-10,0.526785714,0.410603219
3740,12,8,0,6,-10,0.530133929,0.348260161
3741,4,8,0,8,-10,0.522321429,0.195152705
3742,8,8,0,8,-10,0.521205357,0.449272799
3743,12,8,0,8,-10,0.525669643,0.392839713
3744,8,8,0,2,-8,0.513392857,-0.009500923
3745,8,8,0,4,-8,0.520089286,0.257816693
3746,12,8,0,4,-8,0.522321429,0.089498251
3747,4,8,0,6,-8,0.518973214,0.120846506
3748,8,8,0,6,-8,0.527901786,0.370684119
3749,12,8,0,6,-8,0.529017857,0.308653932
3750,4,8,0,8,-8,0.522321429,0.188930529
3751,8,8,0,8,-8,0.521205357,0.411914223
3752,12,8,0,8,-8,0.532366071,0.286191254
3753,8,8,0,2,-6,0.513392857,-0.010270313
3754,8,8,0,4,-6,0.521205357,0.214407112
3755,12,8,0,4,-6,0.524553571,0.054208378
3756,4,8,0,6,-6,0.522321429,0.11469091
3757,8,8,0,6,-6,0.521205357,0.33457212
3758,12,8,0,6,-6,0.532366071,0.213656982
3759,4,8,0,8,-6,0.517857143,0.182523123
3760,8,8,0,8,-6,0.5234375,0.395905534
3761,12,8,0,8,-6,0.533482143,0.137580196
3762,8,8,0,2,-4,0.513392857,-0.011177521
3763,8,8,0,4,-4,0.5234375,0.179522869
3764,12,8,0,4,-4,0.526785714,-0.017112225
3765,4,8,0,6,-4,0.522321429,0.108350564
3766,8,8,0,6,-4,0.5234375,0.31982697
3767,12,8,0,6,-4,0.533482143,0.071342365
3768,4,8,0,8,-4,0.517857143,0.175589034
3769,8,8,0,8,-4,0.529017857,0.350242382
3770,12,8,0,8,-4,0.525669643,-0.047338796
3771,8,8,0,2,-2,0.513392857,-0.049540381
3772,8,8,0,4,-2,0.518973214,0.152057458
3773,4,8,0,6,-2,0.517857143,0.096721634
3774,8,8,0,6,-2,0.529017857,0.264829177
3775,4,8,0,8,-2,0.517857143,0.163689547
3776,8,8,0,8,-2,0.529017857,0.294287297
3777,8,8,0,2,0,0.510044643,-0.083808274
3778,4,8,0,4,0,0.503348214,0.004449932
3779,8,8,0,4,0,0.525669643,0.105891688
3780,4,8,0,6,0,0.517857143,0.095030979
3781,8,8,0,6,0,0.532366071,0.216314545
3782,4,8,0,8,0,0.517857143,0.161299062
3783,8,8,0,8,0,0.532366071,0.243574844
,,,,,,,
,,1,1,1,1,,
,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
,20,2,-4,6,-10,,
